label,type,status,side_a_device,side_a_type,side_a_name,side_b_device,side_b_type,side_b_name,length,length_unit,color,description
APAC-DC-ONPREM-CABLE-01803,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet27,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-27,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01804,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet28,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-28,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01805,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet29,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-29,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01806,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet30,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-30,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01807,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet31,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-31,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01808,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet32,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-32,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01809,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet33,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-33,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01810,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet34,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-34,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01811,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet35,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-35,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01812,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet36,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-36,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01813,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet37,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-37,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01814,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet38,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-38,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01815,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet39,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-39,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01816,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet40,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-40,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01817,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet41,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-41,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01818,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet42,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-42,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01819,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet43,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-43,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01820,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet44,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-44,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01821,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet45,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-45,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01822,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet46,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-46,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01823,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet47,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-47,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01824,smf,connected,APAC-DC-ONPREM-SPINE-A02,dcim.interface,Ethernet48,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.frontport,Front-48,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-A02 to front port
APAC-DC-ONPREM-CABLE-01825,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet49,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01826,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet50,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01827,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet51,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01828,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet52,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01829,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet53,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-5,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01830,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet54,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-6,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01831,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet55,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-7,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01832,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet56,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-8,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01833,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet57,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-9,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01834,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet58,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-10,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01835,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet59,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-11,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01836,smf,connected,APAC-DC-ONPREM-LEAF-A01,dcim.interface,Ethernet60,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.frontport,Front-12,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A01 uplink to front port
APAC-DC-ONPREM-CABLE-01837,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet49,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01838,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet50,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01839,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet51,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01840,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet52,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01841,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet53,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-5,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01842,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet54,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-6,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01843,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet55,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-7,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01844,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet56,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-8,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01845,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet57,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-9,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01846,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet58,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-10,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01847,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet59,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-11,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01848,smf,connected,APAC-DC-ONPREM-LEAF-A02,dcim.interface,Ethernet60,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.frontport,Front-12,2,m,blue,Equipment cable: APAC-DC-ONPREM-LEAF-A02 uplink to front port
APAC-DC-ONPREM-CABLE-01849,dac-active,connected,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.rearport,Rear-1,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-1,5,m,black,Horizontal cable: Leaf01 to Spine01 link 1
APAC-DC-ONPREM-CABLE-01850,dac-active,connected,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.rearport,Rear-2,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-2,5,m,black,Horizontal cable: Leaf01 to Spine01 link 2
APAC-DC-ONPREM-CABLE-01851,dac-active,connected,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.rearport,Rear-3,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-3,5,m,black,Horizontal cable: Leaf01 to Spine01 link 3
APAC-DC-ONPREM-CABLE-01852,dac-active,connected,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.rearport,Rear-4,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-4,5,m,black,Horizontal cable: Leaf01 to Spine01 link 4
APAC-DC-ONPREM-CABLE-01853,dac-active,connected,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.rearport,Rear-5,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-1,5,m,black,Horizontal cable: Leaf01 to Spine02 link 1
APAC-DC-ONPREM-CABLE-01854,dac-active,connected,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.rearport,Rear-6,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-2,5,m,black,Horizontal cable: Leaf01 to Spine02 link 2
APAC-DC-ONPREM-CABLE-01855,dac-active,connected,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.rearport,Rear-7,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-3,5,m,black,Horizontal cable: Leaf01 to Spine02 link 3
APAC-DC-ONPREM-CABLE-01856,dac-active,connected,APAC-DC-ONPREM-SRV-A-R03-FPP01,dcim.rearport,Rear-8,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-4,5,m,black,Horizontal cable: Leaf01 to Spine02 link 4
APAC-DC-ONPREM-CABLE-01857,dac-active,connected,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.rearport,Rear-1,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-5,5,m,black,Horizontal cable: Leaf02 to Spine01 link 1
APAC-DC-ONPREM-CABLE-01858,dac-active,connected,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.rearport,Rear-2,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-6,5,m,black,Horizontal cable: Leaf02 to Spine01 link 2
APAC-DC-ONPREM-CABLE-01859,dac-active,connected,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.rearport,Rear-3,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-7,5,m,black,Horizontal cable: Leaf02 to Spine01 link 3
APAC-DC-ONPREM-CABLE-01860,dac-active,connected,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.rearport,Rear-4,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-8,5,m,black,Horizontal cable: Leaf02 to Spine01 link 4
APAC-DC-ONPREM-CABLE-01861,dac-active,connected,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.rearport,Rear-5,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-5,5,m,black,Horizontal cable: Leaf02 to Spine02 link 1
APAC-DC-ONPREM-CABLE-01862,dac-active,connected,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.rearport,Rear-6,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-6,5,m,black,Horizontal cable: Leaf02 to Spine02 link 2
APAC-DC-ONPREM-CABLE-01863,dac-active,connected,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.rearport,Rear-7,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-7,5,m,black,Horizontal cable: Leaf02 to Spine02 link 3
APAC-DC-ONPREM-CABLE-01864,dac-active,connected,APAC-DC-ONPREM-SRV-A-R04-FPP01,dcim.rearport,Rear-8,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-8,5,m,black,Horizontal cable: Leaf02 to Spine02 link 4
APAC-DC-ONPREM-CABLE-01865,aoc,connected,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-45,APAC-DC-ONPREM-NET-R03-FPP01,dcim.rearport,Rear-40,25,m,aqua,Vertical backbone: SpineA01 to Dist01 100G
APAC-DC-ONPREM-CABLE-01866,aoc,connected,APAC-DC-ONPREM-SRV-A-R01-FPP01,dcim.rearport,Rear-46,APAC-DC-ONPREM-NET-R04-FPP01,dcim.rearport,Rear-40,25,m,aqua,Vertical backbone: SpineA01 to Dist02 100G
APAC-DC-ONPREM-CABLE-01867,aoc,connected,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-45,APAC-DC-ONPREM-NET-R03-FPP01,dcim.rearport,Rear-41,25,m,aqua,Vertical backbone: SpineA02 to Dist01 100G
APAC-DC-ONPREM-CABLE-01868,aoc,connected,APAC-DC-ONPREM-SRV-A-R02-FPP01,dcim.rearport,Rear-46,APAC-DC-ONPREM-NET-R04-FPP01,dcim.rearport,Rear-41,25,m,aqua,Vertical backbone: SpineA02 to Dist02 100G
APAC-DC-ONPREM-CABLE-01869,smf,connected,APAC-DC-ONPREM-ESX-A01,dcim.interface,NIC1-Port1,APAC-DC-ONPREM-SRV-A-R05-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: APAC-DC-ONPREM-ESX-A01 to front port
APAC-DC-ONPREM-CABLE-01870,smf,connected,APAC-DC-ONPREM-ESX-A01,dcim.interface,NIC1-Port2,APAC-DC-ONPREM-SRV-A-R05-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: APAC-DC-ONPREM-ESX-A01 to front port
APAC-DC-ONPREM-CABLE-01871,smf,connected,APAC-DC-ONPREM-ESX-A01,dcim.interface,NIC2-Port1,APAC-DC-ONPREM-SRV-A-R05-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: APAC-DC-ONPREM-ESX-A01 to front port
APAC-DC-ONPREM-CABLE-01872,smf,connected,APAC-DC-ONPREM-ESX-A01,dcim.interface,NIC2-Port2,APAC-DC-ONPREM-SRV-A-R05-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: APAC-DC-ONPREM-ESX-A01 to front port
APAC-DC-ONPREM-CABLE-01873,smf,connected,APAC-DC-ONPREM-ESX-A02,dcim.interface,NIC1-Port1,APAC-DC-ONPREM-SRV-A-R06-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: APAC-DC-ONPREM-ESX-A02 to front port
APAC-DC-ONPREM-CABLE-01874,smf,connected,APAC-DC-ONPREM-ESX-A02,dcim.interface,NIC1-Port2,APAC-DC-ONPREM-SRV-A-R06-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: APAC-DC-ONPREM-ESX-A02 to front port
APAC-DC-ONPREM-CABLE-01875,smf,connected,APAC-DC-ONPREM-ESX-A02,dcim.interface,NIC2-Port1,APAC-DC-ONPREM-SRV-A-R06-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: APAC-DC-ONPREM-ESX-A02 to front port
APAC-DC-ONPREM-CABLE-01876,smf,connected,APAC-DC-ONPREM-ESX-A02,dcim.interface,NIC2-Port2,APAC-DC-ONPREM-SRV-A-R06-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: APAC-DC-ONPREM-ESX-A02 to front port
APAC-DC-ONPREM-CABLE-01877,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet1,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01878,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet2,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01879,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet3,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01880,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet4,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01881,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet5,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-5,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01882,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet6,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-6,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01883,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet7,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-7,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01884,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet8,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-8,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01885,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet9,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-9,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01886,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet10,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-10,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01887,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet11,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-11,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01888,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet12,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-12,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01889,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet13,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-13,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01890,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet14,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-14,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01891,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet15,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-15,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01892,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet16,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-16,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01893,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet17,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-17,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01894,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet18,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-18,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01895,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet19,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-19,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01896,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet20,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-20,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01897,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet21,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-21,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01898,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet22,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-22,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01899,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet23,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-23,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
APAC-DC-ONPREM-CABLE-01900,smf,connected,APAC-DC-ONPREM-SPINE-B01,dcim.interface,Ethernet24,APAC-DC-ONPREM-SRV-B-R01-FPP01,dcim.frontport,Front-24,2,m,blue,Equipment cable: APAC-DC-ONPREM-SPINE-B01 to front port
