label,type,status,a_termination_type,a_termination,b_termination_type,b_termination,length,length_unit,description
APAC-DC-ONPREM-CABLE-0514-LEAFB01-SPINEB02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet53,dcim.interface,APAC-DC-ONPREM-SPINE-B02:Ethernet1,,,Connection APAC-DC-ONPREM-LEAF-B01 to APAC-DC-ONPREM-SPINE-B02
APAC-DC-ONPREM-CABLE-0515-LEAFB01-SPINEB02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet54,dcim.interface,APAC-DC-ONPREM-SPINE-B02:Ethernet2,,,Connection APAC-DC-ONPREM-LEAF-B01 to APAC-DC-ONPREM-SPINE-B02
APAC-DC-ONPREM-CABLE-0516-LEAFB01-SPINEB02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet55,dcim.interface,APAC-DC-ONPREM-SPINE-B02:Ethernet3,,,Connection APAC-DC-ONPREM-LEAF-B01 to APAC-DC-ONPREM-SPINE-B02
APAC-DC-ONPREM-CABLE-0517-LEAFB01-SPINEB02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet56,dcim.interface,APAC-DC-ONPREM-SPINE-B02:Ethernet4,,,Connection APAC-DC-ONPREM-LEAF-B01 to APAC-DC-ONPREM-SPINE-B02
APAC-DC-ONPREM-CABLE-0518-LEAFB02-SPINEB01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet49,dcim.interface,APAC-DC-ONPREM-SPINE-B01:Ethernet5,,,Connection APAC-DC-ONPREM-LEAF-B02 to APAC-DC-ONPREM-SPINE-B01
APAC-DC-ONPREM-CABLE-0519-LEAFB02-SPINEB01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet50,dcim.interface,APAC-DC-ONPREM-SPINE-B01:Ethernet6,,,Connection APAC-DC-ONPREM-LEAF-B02 to APAC-DC-ONPREM-SPINE-B01
APAC-DC-ONPREM-CABLE-0520-LEAFB02-SPINEB01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet51,dcim.interface,APAC-DC-ONPREM-SPINE-B01:Ethernet7,,,Connection APAC-DC-ONPREM-LEAF-B02 to APAC-DC-ONPREM-SPINE-B01
APAC-DC-ONPREM-CABLE-0521-LEAFB02-SPINEB01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet52,dcim.interface,APAC-DC-ONPREM-SPINE-B01:Ethernet8,,,Connection APAC-DC-ONPREM-LEAF-B02 to APAC-DC-ONPREM-SPINE-B01
APAC-DC-ONPREM-CABLE-0522-LEAFB02-SPINEB02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet53,dcim.interface,APAC-DC-ONPREM-SPINE-B02:Ethernet5,,,Connection APAC-DC-ONPREM-LEAF-B02 to APAC-DC-ONPREM-SPINE-B02
APAC-DC-ONPREM-CABLE-0523-LEAFB02-SPINEB02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet54,dcim.interface,APAC-DC-ONPREM-SPINE-B02:Ethernet6,,,Connection APAC-DC-ONPREM-LEAF-B02 to APAC-DC-ONPREM-SPINE-B02
APAC-DC-ONPREM-CABLE-0524-LEAFB02-SPINEB02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet55,dcim.interface,APAC-DC-ONPREM-SPINE-B02:Ethernet7,,,Connection APAC-DC-ONPREM-LEAF-B02 to APAC-DC-ONPREM-SPINE-B02
APAC-DC-ONPREM-CABLE-0525-LEAFB02-SPINEB02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet56,dcim.interface,APAC-DC-ONPREM-SPINE-B02:Ethernet8,,,Connection APAC-DC-ONPREM-LEAF-B02 to APAC-DC-ONPREM-SPINE-B02
APAC-DC-ONPREM-CABLE-0526-APAC-DC-ONPREM-ESX-B01-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B01:eno1,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet1,,,Connection APAC-DC-ONPREM-ESX-B01 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0527-APAC-DC-ONPREM-ESX-B01-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B01:eno2,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet2,,,Connection APAC-DC-ONPREM-ESX-B01 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0528-APAC-DC-ONPREM-ESX-B01-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B01:eno3,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet1,,,Connection APAC-DC-ONPREM-ESX-B01 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0529-APAC-DC-ONPREM-ESX-B01-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B01:eno4,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet2,,,Connection APAC-DC-ONPREM-ESX-B01 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0530-APAC-DC-ONPREM-ESX-B02-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B02:eno1,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet3,,,Connection APAC-DC-ONPREM-ESX-B02 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0531-APAC-DC-ONPREM-ESX-B02-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B02:eno2,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet4,,,Connection APAC-DC-ONPREM-ESX-B02 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0532-APAC-DC-ONPREM-ESX-B02-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B02:eno3,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet3,,,Connection APAC-DC-ONPREM-ESX-B02 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0533-APAC-DC-ONPREM-ESX-B02-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B02:eno4,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet4,,,Connection APAC-DC-ONPREM-ESX-B02 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0534-APAC-DC-ONPREM-ESX-B03-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B03:eno1,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet5,,,Connection APAC-DC-ONPREM-ESX-B03 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0535-APAC-DC-ONPREM-ESX-B03-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B03:eno2,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet6,,,Connection APAC-DC-ONPREM-ESX-B03 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0536-APAC-DC-ONPREM-ESX-B03-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B03:eno3,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet5,,,Connection APAC-DC-ONPREM-ESX-B03 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0537-APAC-DC-ONPREM-ESX-B03-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B03:eno4,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet6,,,Connection APAC-DC-ONPREM-ESX-B03 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0538-APAC-DC-ONPREM-ESX-B04-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B04:eno1,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet7,,,Connection APAC-DC-ONPREM-ESX-B04 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0539-APAC-DC-ONPREM-ESX-B04-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B04:eno2,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet8,,,Connection APAC-DC-ONPREM-ESX-B04 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0540-APAC-DC-ONPREM-ESX-B04-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B04:eno3,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet7,,,Connection APAC-DC-ONPREM-ESX-B04 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0541-APAC-DC-ONPREM-ESX-B04-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B04:eno4,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet8,,,Connection APAC-DC-ONPREM-ESX-B04 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0542-APAC-DC-ONPREM-ESX-B05-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B05:eno1,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet9,,,Connection APAC-DC-ONPREM-ESX-B05 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0543-APAC-DC-ONPREM-ESX-B05-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B05:eno2,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet10,,,Connection APAC-DC-ONPREM-ESX-B05 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0544-APAC-DC-ONPREM-ESX-B05-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B05:eno3,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet9,,,Connection APAC-DC-ONPREM-ESX-B05 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0545-APAC-DC-ONPREM-ESX-B05-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B05:eno4,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet10,,,Connection APAC-DC-ONPREM-ESX-B05 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0546-APAC-DC-ONPREM-ESX-B06-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B06:eno1,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet11,,,Connection APAC-DC-ONPREM-ESX-B06 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0547-APAC-DC-ONPREM-ESX-B06-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B06:eno2,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet12,,,Connection APAC-DC-ONPREM-ESX-B06 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0548-APAC-DC-ONPREM-ESX-B06-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B06:eno3,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet11,,,Connection APAC-DC-ONPREM-ESX-B06 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0549-APAC-DC-ONPREM-ESX-B06-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ESX-B06:eno4,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet12,,,Connection APAC-DC-ONPREM-ESX-B06 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0550-APAC-DC-ONPREM-PHYS-DB01-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-PHYS-DB01:eno1,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet13,,,Connection APAC-DC-ONPREM-PHYS-DB01 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0551-APAC-DC-ONPREM-PHYS-DB01-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-PHYS-DB01:eno2,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet14,,,Connection APAC-DC-ONPREM-PHYS-DB01 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0552-APAC-DC-ONPREM-PHYS-DB01-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-PHYS-DB01:eno3,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet13,,,Connection APAC-DC-ONPREM-PHYS-DB01 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0553-APAC-DC-ONPREM-PHYS-DB01-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-PHYS-DB01:eno4,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet14,,,Connection APAC-DC-ONPREM-PHYS-DB01 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0554-APAC-DC-ONPREM-PHYS-DB02-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-PHYS-DB02:eno1,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet15,,,Connection APAC-DC-ONPREM-PHYS-DB02 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0555-APAC-DC-ONPREM-PHYS-DB02-LEAF01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-PHYS-DB02:eno2,dcim.interface,APAC-DC-ONPREM-LEAF-B01:Ethernet16,,,Connection APAC-DC-ONPREM-PHYS-DB02 to APAC-DC-ONPREM-LEAF-B01
APAC-DC-ONPREM-CABLE-0556-APAC-DC-ONPREM-PHYS-DB02-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-PHYS-DB02:eno3,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet15,,,Connection APAC-DC-ONPREM-PHYS-DB02 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0557-APAC-DC-ONPREM-PHYS-DB02-LEAF02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-PHYS-DB02:eno4,dcim.interface,APAC-DC-ONPREM-LEAF-B02:Ethernet16,,,Connection APAC-DC-ONPREM-PHYS-DB02 to APAC-DC-ONPREM-LEAF-B02
APAC-DC-ONPREM-CABLE-0558-ACCSTG01-D01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/47,dcim.interface,APAC-DC-ONPREM-DIST-SW01:Ethernet1/45,,,Connection APAC-DC-ONPREM-ACC-STG-01 to APAC-DC-ONPREM-DIST-SW01
APAC-DC-ONPREM-CABLE-0559-ACCSTG01-D02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/48,dcim.interface,APAC-DC-ONPREM-DIST-SW02:Ethernet1/45,,,Connection APAC-DC-ONPREM-ACC-STG-01 to APAC-DC-ONPREM-DIST-SW02
APAC-DC-ONPREM-CABLE-0560-ACCSTG02-D01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/47,dcim.interface,APAC-DC-ONPREM-DIST-SW01:Ethernet1/46,,,Connection APAC-DC-ONPREM-ACC-STG-02 to APAC-DC-ONPREM-DIST-SW01
APAC-DC-ONPREM-CABLE-0561-ACCSTG02-D02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/48,dcim.interface,APAC-DC-ONPREM-DIST-SW02:Ethernet1/46,,,Connection APAC-DC-ONPREM-ACC-STG-02 to APAC-DC-ONPREM-DIST-SW02
APAC-DC-ONPREM-CABLE-0562-SAN01-ACCSTG01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-SAN-01:eth1,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/1,,,Connection APAC-DC-ONPREM-SAN-01 to APAC-DC-ONPREM-ACC-STG-01
APAC-DC-ONPREM-CABLE-0563-SAN01-ACCSTG01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-SAN-01:eth2,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/2,,,Connection APAC-DC-ONPREM-SAN-01 to APAC-DC-ONPREM-ACC-STG-01
APAC-DC-ONPREM-CABLE-0564-SAN01-ACCSTG02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-SAN-01:eth3,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/1,,,Connection APAC-DC-ONPREM-SAN-01 to APAC-DC-ONPREM-ACC-STG-02
APAC-DC-ONPREM-CABLE-0565-SAN01-ACCSTG02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-SAN-01:eth4,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/2,,,Connection APAC-DC-ONPREM-SAN-01 to APAC-DC-ONPREM-ACC-STG-02
APAC-DC-ONPREM-CABLE-0566-SAN02-ACCSTG01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-SAN-02:eth1,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/3,,,Connection APAC-DC-ONPREM-SAN-02 to APAC-DC-ONPREM-ACC-STG-01
APAC-DC-ONPREM-CABLE-0567-SAN02-ACCSTG01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-SAN-02:eth2,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/4,,,Connection APAC-DC-ONPREM-SAN-02 to APAC-DC-ONPREM-ACC-STG-01
APAC-DC-ONPREM-CABLE-0568-SAN02-ACCSTG02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-SAN-02:eth3,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/3,,,Connection APAC-DC-ONPREM-SAN-02 to APAC-DC-ONPREM-ACC-STG-02
APAC-DC-ONPREM-CABLE-0569-SAN02-ACCSTG02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-SAN-02:eth4,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/4,,,Connection APAC-DC-ONPREM-SAN-02 to APAC-DC-ONPREM-ACC-STG-02
APAC-DC-ONPREM-CABLE-0570-NAS01-ACCSTG01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-NAS-01:ext-1,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/5,,,Connection APAC-DC-ONPREM-NAS-01 to APAC-DC-ONPREM-ACC-STG-01
APAC-DC-ONPREM-CABLE-0571-NAS01-ACCSTG01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-NAS-01:ext-2,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/6,,,Connection APAC-DC-ONPREM-NAS-01 to APAC-DC-ONPREM-ACC-STG-01
APAC-DC-ONPREM-CABLE-0572-NAS01-ACCSTG02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-NAS-01:ext-3,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/5,,,Connection APAC-DC-ONPREM-NAS-01 to APAC-DC-ONPREM-ACC-STG-02
APAC-DC-ONPREM-CABLE-0573-NAS01-ACCSTG02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-NAS-01:ext-4,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/6,,,Connection APAC-DC-ONPREM-NAS-01 to APAC-DC-ONPREM-ACC-STG-02
APAC-DC-ONPREM-CABLE-0574-NAS02-ACCSTG01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-NAS-02:ext-1,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/7,,,Connection APAC-DC-ONPREM-NAS-02 to APAC-DC-ONPREM-ACC-STG-01
APAC-DC-ONPREM-CABLE-0575-NAS02-ACCSTG01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-NAS-02:ext-2,dcim.interface,APAC-DC-ONPREM-ACC-STG-01:GigabitEthernet1/0/8,,,Connection APAC-DC-ONPREM-NAS-02 to APAC-DC-ONPREM-ACC-STG-01
APAC-DC-ONPREM-CABLE-0576-NAS02-ACCSTG02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-NAS-02:ext-3,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/7,,,Connection APAC-DC-ONPREM-NAS-02 to APAC-DC-ONPREM-ACC-STG-02
APAC-DC-ONPREM-CABLE-0577-NAS02-ACCSTG02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-NAS-02:ext-4,dcim.interface,APAC-DC-ONPREM-ACC-STG-02:GigabitEthernet1/0/8,,,Connection APAC-DC-ONPREM-NAS-02 to APAC-DC-ONPREM-ACC-STG-02
APAC-DC-ONPREM-CABLE-0578-MMR-CORE01,dac-active,connected,dcim.interface,APAC-DC-ONPREM-MMR-SW01:GigabitEthernet1/0/47,dcim.interface,APAC-DC-ONPREM-CORE-SW01:Ethernet1/48,,,Connection APAC-DC-ONPREM-MMR-SW01 to APAC-DC-ONPREM-CORE-SW01
APAC-DC-ONPREM-CABLE-0579-MMR-CORE02,dac-active,connected,dcim.interface,APAC-DC-ONPREM-MMR-SW01:GigabitEthernet1/0/48,dcim.interface,APAC-DC-ONPREM-CORE-SW02:Ethernet1/48,,,Connection APAC-DC-ONPREM-MMR-SW01 to APAC-DC-ONPREM-CORE-SW02
APAC-DC-ONPREM-CABLE-0580-OOB-MMR,cat6,connected,dcim.interface,APAC-DC-ONPREM-OOB-RTR01:GigabitEthernet0/1,dcim.interface,APAC-DC-ONPREM-MMR-SW01:GigabitEthernet1/0/1,,,Connection APAC-DC-ONPREM-OOB-RTR01 to APAC-DC-ONPREM-MMR-SW01
AMER-DC-CLOUD-CABLE-0581-CORE-VPC,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW01:Ethernet2/1,dcim.interface,AMER-DC-CLOUD-CORE-SW02:Ethernet2/1,,,Connection AMER-DC-CLOUD-CORE-SW01 to AMER-DC-CLOUD-CORE-SW02
AMER-DC-CLOUD-CABLE-0582-CORE-VPC,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW01:Ethernet2/2,dcim.interface,AMER-DC-CLOUD-CORE-SW02:Ethernet2/2,,,Connection AMER-DC-CLOUD-CORE-SW01 to AMER-DC-CLOUD-CORE-SW02
AMER-DC-CLOUD-CABLE-0583-C01-D01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW01:Ethernet1/1,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/1,,,Connection AMER-DC-CLOUD-CORE-SW01 to AMER-DC-CLOUD-DIST-SW01
AMER-DC-CLOUD-CABLE-0584-C01-D01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW01:Ethernet1/2,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/2,,,Connection AMER-DC-CLOUD-CORE-SW01 to AMER-DC-CLOUD-DIST-SW01
AMER-DC-CLOUD-CABLE-0585-C01-D02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW01:Ethernet1/3,dcim.interface,AMER-DC-CLOUD-DIST-SW02:Ethernet1/1,,,Connection AMER-DC-CLOUD-CORE-SW01 to AMER-DC-CLOUD-DIST-SW02
AMER-DC-CLOUD-CABLE-0586-C01-D02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW01:Ethernet1/4,dcim.interface,AMER-DC-CLOUD-DIST-SW02:Ethernet1/2,,,Connection AMER-DC-CLOUD-CORE-SW01 to AMER-DC-CLOUD-DIST-SW02
AMER-DC-CLOUD-CABLE-0587-C02-D01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW02:Ethernet1/1,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/3,,,Connection AMER-DC-CLOUD-CORE-SW02 to AMER-DC-CLOUD-DIST-SW01
AMER-DC-CLOUD-CABLE-0588-C02-D01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW02:Ethernet1/2,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/4,,,Connection AMER-DC-CLOUD-CORE-SW02 to AMER-DC-CLOUD-DIST-SW01
AMER-DC-CLOUD-CABLE-0589-C02-D02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW02:Ethernet1/3,dcim.interface,AMER-DC-CLOUD-DIST-SW02:Ethernet1/3,,,Connection AMER-DC-CLOUD-CORE-SW02 to AMER-DC-CLOUD-DIST-SW02
AMER-DC-CLOUD-CABLE-0590-C02-D02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-CORE-SW02:Ethernet1/4,dcim.interface,AMER-DC-CLOUD-DIST-SW02:Ethernet1/4,,,Connection AMER-DC-CLOUD-CORE-SW02 to AMER-DC-CLOUD-DIST-SW02
AMER-DC-CLOUD-CABLE-0591-D01-FWEXT01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/10,dcim.interface,AMER-DC-CLOUD-FW-EXT-01:ethernet1/1,,,Connection AMER-DC-CLOUD-DIST-SW01 to AMER-DC-CLOUD-FW-EXT-01
AMER-DC-CLOUD-CABLE-0592-D01-FWEXT01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/11,dcim.interface,AMER-DC-CLOUD-FW-EXT-01:ethernet1/2,,,Connection AMER-DC-CLOUD-DIST-SW01 to AMER-DC-CLOUD-FW-EXT-01
AMER-DC-CLOUD-CABLE-0593-D02-FWEXT02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-DIST-SW02:Ethernet1/10,dcim.interface,AMER-DC-CLOUD-FW-EXT-02:ethernet1/1,,,Connection AMER-DC-CLOUD-DIST-SW02 to AMER-DC-CLOUD-FW-EXT-02
AMER-DC-CLOUD-CABLE-0594-D02-FWEXT02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-DIST-SW02:Ethernet1/11,dcim.interface,AMER-DC-CLOUD-FW-EXT-02:ethernet1/2,,,Connection AMER-DC-CLOUD-DIST-SW02 to AMER-DC-CLOUD-FW-EXT-02
AMER-DC-CLOUD-CABLE-0595-D01-FWINT01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/12,dcim.interface,AMER-DC-CLOUD-FW-INT-01:ethernet1/1,,,Connection AMER-DC-CLOUD-DIST-SW01 to AMER-DC-CLOUD-FW-INT-01
AMER-DC-CLOUD-CABLE-0596-D01-FWINT01,dac-active,connected,dcim.interface,AMER-DC-CLOUD-DIST-SW01:Ethernet1/13,dcim.interface,AMER-DC-CLOUD-FW-INT-01:ethernet1/2,,,Connection AMER-DC-CLOUD-DIST-SW01 to AMER-DC-CLOUD-FW-INT-01
AMER-DC-CLOUD-CABLE-0597-D02-FWINT02,dac-active,connected,dcim.interface,AMER-DC-CLOUD-DIST-SW02:Ethernet1/12,dcim.interface,AMER-DC-CLOUD-FW-INT-02:ethernet1/1,,,Connection AMER-DC-CLOUD-DIST-SW02 to AMER-DC-CLOUD-FW-INT-02
